,Unnamed: 0,Overs,Mdns,Runs,Wkts,Econ,Opposition,Ground,Start Date,Match_ID,Bowler,Player_ID
8312,8313,10.0,0,61,1,6.10,v West Indies,Dhaka,9 Dec 2018,ODI # 4071,Rubel Hossain,300619
8313,8314,9.0,0,57,2,6.33,v West Indies,Dhaka,11 Dec 2018,ODI # 4072,Rubel Hossain,300619
8314,8315,9.0,0,64,1,7.11,v New Zealand,Dunedin,20 Feb 2019,ODI # 4095,Rubel Hossain,300619
8315,8316,7.0,2,41,1,5.85,v Ireland,Dublin,15 May 2019,ODI # 4136,Rubel Hossain,300619
8317,8318,3.0,0,13,0,4.33,v Afghanistan,Canberra,18 Feb 2015,ODI # 3605,Soumya Sarkar,436677
8321,8322,4.0,0,19,0,4.75,v New Zealand,Hamilton,13 Mar 2015,ODI # 3634,Soumya Sarkar,436677
8335,8336,4.0,0,25,0,6.25,v New Zealand,Christchurch,26 Dec 2016,ODI # 3814,Soumya Sarkar,436677
8343,8344,2.0,0,13,0,6.50,v England,The Oval,1 Jun 2017,ODI # 3875,Soumya Sarkar,436677
8348,8349,5.0,0,19,1,3.80,v Pakistan,Abu Dhabi,26 Sep 2018,ODI # 4047,Soumya Sarkar,436677
8350,8351,2.0,0,16,0,8.00,v Zimbabwe,Chattogram,26 Oct 2018,ODI # 4061,Soumya Sarkar,436677
8354,8355,1.0,0,8,0,8.00,v New Zealand,Napier,13 Feb 2019,ODI # 4093,Soumya Sarkar,436677
8355,8356,1.0,0,10,0,10.00,v New Zealand,Christchurch,16 Feb 2019,ODI # 4094,Soumya Sarkar,436677
8358,8359,2.0,0,15,0,7.50,v West Indies,Dublin (Malahide),13 May 2019,ODI # 4134,Soumya Sarkar,436677
8360,8361,1.0,0,6,0,6.00,v Zimbabwe,Chattogram,21 Nov 2014,ODI # 3550,Sabbir Rahman,373538
8361,8362,3.0,0,14,0,4.66,v Zimbabwe,Chattogram,23 Nov 2014,ODI # 3552,Sabbir Rahman,373538
8362,8363,2.0,0,16,0,8.00,v Zimbabwe,Dhaka,26 Nov 2014,ODI # 3553,Sabbir Rahman,373538
8365,8366,1.0,0,4,0,4.00,v Afghanistan,Canberra,18 Feb 2015,ODI # 3605,Sabbir Rahman,373538
8366,8367,4.0,0,26,0,6.50,v Sri Lanka,Melbourne,26 Feb 2015,ODI # 3615,Sabbir Rahman,373538
8367,8368,7.0,0,47,1,6.71,v Scotland,Nelson,5 Mar 2015,ODI # 3624,Sabbir Rahman,373538
8368,8369,2.0,0,13,0,6.50,v England,Adelaide,9 Mar 2015,ODI # 3630,Sabbir Rahman,373538
8369,8370,2.0,0,14,0,7.00,v New Zealand,Hamilton,13 Mar 2015,ODI # 3634,Sabbir Rahman,373538
8373,8374,2.0,0,17,0,8.50,v Pakistan,Dhaka,22 Apr 2015,ODI # 3649,Sabbir Rahman,373538
8377,8378,0.1,0,4,0,24.00,v South Africa,Dhaka,10 Jul 2015,ODI # 3663,Sabbir Rahman,373538
8382,8383,2.0,0,12,1,6.00,v Zimbabwe,Dhaka,11 Nov 2015,ODI # 3706,Sabbir Rahman,373538
8384,8385,2.0,0,8,0,4.00,v Afghanistan,Dhaka,28 Sep 2016,ODI # 3783,Sabbir Rahman,373538
8391,8392,3.0,0,20,0,6.66,v New Zealand,Nelson,31 Dec 2016,ODI # 3816,Sabbir Rahman,373538
8399,8400,1.0,0,13,1,13.00,v England,The Oval,1 Jun 2017,ODI # 3875,Sabbir Rahman,373538
8402,8403,1.1,0,11,0,9.42,v India,Birmingham,15 Jun 2017,ODI # 3891,Sabbir Rahman,373538
8404,8405,1.0,0,11,0,11.00,v South Africa,Paarl,18 Oct 2017,ODI # 3925,Sabbir Rahman,373538
8405,8406,1.0,0,8,0,8.00,v South Africa,East London,22 Oct 2017,ODI # 3929,Sabbir Rahman,373538
8414,8415,7.0,0,41,0,5.85,v New Zealand,Napier,13 Feb 2019,ODI # 4093,Sabbir Rahman,373538
8415,8416,4.0,0,28,0,7.00,v New Zealand,Christchurch,16 Feb 2019,ODI # 4094,Sabbir Rahman,373538
8420,8421,2.0,0,12,0,6.00,v West Indies,Dublin (Malahide),17 May 2019,ODI # 4137,Sabbir Rahman,373538
8439,8440,5.0,0,28,2,5.60,v Sri Lanka,Colombo (RPS),25 Jul 2007,ODI # 2607,Mahmudullah,56025
8440,8441,10.0,0,31,1,3.10,v Ireland,Dhaka,18 Mar 2008,ODI # 2693,Mahmudullah,56025
8441,8442,6.0,0,32,0,5.33,v Ireland,Dhaka,20 Mar 2008,ODI # 2694,Mahmudullah,56025
8442,8443,10.0,0,41,1,4.10,v Ireland,Dhaka,22 Mar 2008,ODI # 2695,Mahmudullah,56025
8443,8444,5.0,0,59,0,11.80,v Pakistan,Lahore,8 Apr 2008,ODI # 2696,Mahmudullah,56025
8444,8445,2.0,0,18,0,9.00,v Pakistan,Faisalabad,11 Apr 2008,ODI # 2698,Mahmudullah,56025
8445,8446,7.0,0,44,1,6.28,v Pakistan,Lahore,13 Apr 2008,ODI # 2700,Mahmudullah,56025
8446,8447,10.0,1,38,0,3.80,v Pakistan,Multan,16 Apr 2008,ODI # 2702,Mahmudullah,56025
8447,8448,6.0,0,44,0,7.33,v Pakistan,Karachi,19 Apr 2008,ODI # 2703,Mahmudullah,56025
8448,8449,7.0,0,39,0,5.57,v Pakistan,Dhaka,8 Jun 2008,ODI # 2704,Mahmudullah,56025
8449,8450,7.0,0,42,0,6.00,v India,Dhaka,12 Jun 2008,ODI # 2706,Mahmudullah,56025
8450,8451,10.0,0,38,2,3.80,v U.A.E.,Lahore,24 Jun 2008,ODI # 2711,Mahmudullah,56025
8451,8452,10.0,0,62,1,6.20,v Sri Lanka,Lahore,25 Jun 2008,ODI # 2715,Mahmudullah,56025
8452,8453,6.0,0,35,0,5.83,v India,Karachi,28 Jun 2008,ODI # 2721,Mahmudullah,56025
8453,8454,8.0,0,43,0,5.37,v Sri Lanka,Karachi,30 Jun 2008,ODI # 2726,Mahmudullah,56025
8454,8455,2.0,0,15,0,7.50,v Pakistan,Karachi,4 Jul 2008,ODI # 2733,Mahmudullah,56025
8455,8456,4.0,0,15,0,3.75,v Australia,Darwin,6 Sep 2008,ODI # 2762,Mahmudullah,56025
8456,8457,2.0,0,8,0,4.00,v New Zealand,Dhaka,9 Oct 2008,ODI # 2763,Mahmudullah,56025
8458,8459,2.0,0,13,0,6.50,v Sri Lanka,Dhaka,14 Jan 2009,ODI # 2793,Mahmudullah,56025
8460,8461,6.0,2,7,1,1.16,v Zimbabwe,Dhaka,19 Jan 2009,ODI # 2797,Mahmudullah,56025
8461,8462,3.0,0,12,0,4.00,v Zimbabwe,Dhaka,21 Jan 2009,ODI # 2799,Mahmudullah,56025
8462,8463,7.0,0,19,2,2.71,v Zimbabwe,Dhaka,23 Jan 2009,ODI # 2801,Mahmudullah,56025
8463,8464,7.0,0,38,1,5.42,v West Indies,Roseau,26 Jul 2009,ODI # 2862,Mahmudullah,56025
8464,8465,9.0,1,46,0,5.11,v West Indies,Roseau,28 Jul 2009,ODI # 2863,Mahmudullah,56025
8465,8466,7.0,0,38,2,5.42,v West Indies,Basseterre,31 Jul 2009,ODI # 2865,Mahmudullah,56025
8466,8467,8.0,1,39,2,4.87,v Zimbabwe,Bulawayo,9 Aug 2009,ODI # 2869,Mahmudullah,56025
8467,8468,6.0,0,41,1,6.83,v Zimbabwe,Bulawayo,11 Aug 2009,ODI # 2871,Mahmudullah,56025
8468,8469,2.0,0,14,0,7.00,v Zimbabwe,Bulawayo,14 Aug 2009,ODI # 2872,Mahmudullah,56025
8469,8470,6.0,0,32,0,5.33,v Zimbabwe,Bulawayo,16 Aug 2009,ODI # 2873,Mahmudullah,56025
8470,8471,10.0,0,40,1,4.00,v Zimbabwe,Bulawayo,18 Aug 2009,ODI # 2874,Mahmudullah,56025
8471,8472,1.0,0,6,0,6.00,v Zimbabwe,Dhaka,27 Oct 2009,ODI # 2914,Mahmudullah,56025
8472,8473,3.1,0,17,0,5.36,v Zimbabwe,Dhaka,29 Oct 2009,ODI # 2916,Mahmudullah,56025
8473,8474,8.0,0,35,1,4.37,v Zimbabwe,Dhaka,31 Oct 2009,ODI # 2917,Mahmudullah,56025
8475,8476,9.0,0,52,3,5.77,v Zimbabwe,Chattogram,5 Nov 2009,ODI # 2922,Mahmudullah,56025
8476,8477,6.0,0,32,1,5.33,v Sri Lanka,Dhaka,4 Jan 2010,ODI # 2937,Mahmudullah,56025
8477,8478,7.0,0,38,0,5.42,v India,Dhaka,7 Jan 2010,ODI # 2939,Mahmudullah,56025
8478,8479,2.0,0,16,0,8.00,v Sri Lanka,Dhaka,8 Jan 2010,ODI # 2940,Mahmudullah,56025
8479,8480,1.0,0,10,0,10.00,v India,Dhaka,11 Jan 2010,ODI # 2942,Mahmudullah,56025
8480,8481,3.0,0,18,0,6.00,v New Zealand,Napier,5 Feb 2010,ODI # 2949,Mahmudullah,56025
8482,8483,3.0,0,33,1,11.00,v New Zealand,Christchurch,11 Feb 2010,ODI # 2953,Mahmudullah,56025
8483,8484,8.0,0,44,0,5.50,v England,Dhaka,28 Feb 2010,ODI # 2964,Mahmudullah,56025
8484,8485,7.0,0,30,1,4.28,v England,Dhaka,2 Mar 2010,ODI # 2965,Mahmudullah,56025
8485,8486,2.0,0,18,0,9.00,v England,Chattogram,5 Mar 2010,ODI # 2968,Mahmudullah,56025
8487,8488,7.0,0,28,1,4.00,v Sri Lanka,Dambulla,18 Jun 2010,ODI # 2995,Mahmudullah,56025
8488,8489,7.0,0,52,0,7.42,v Pakistan,Dambulla,21 Jun 2010,ODI # 2998,Mahmudullah,56025
8489,8490,8.0,0,41,0,5.12,v England,Nottingham,8 Jul 2010,ODI # 3018,Mahmudullah,56025
8491,8492,3.0,0,15,0,5.00,v England,Birmingham,12 Jul 2010,ODI # 3026,Mahmudullah,56025
8492,8493,3.0,0,13,0,4.33,v Ireland,Belfast,15 Jul 2010,ODI # 3027,Mahmudullah,56025
8493,8494,3.0,0,20,0,6.66,v Ireland,Belfast,16 Jul 2010,ODI # 3028,Mahmudullah,56025
8495,8496,6.0,0,42,0,7.00,v New Zealand,Dhaka,5 Oct 2010,ODI # 3051,Mahmudullah,56025
8496,8497,1.5,0,6,2,3.27,v New Zealand,Dhaka,11 Oct 2010,ODI # 3054,Mahmudullah,56025
8497,8498,2.0,0,5,1,2.50,v New Zealand,Dhaka,14 Oct 2010,ODI # 3056,Mahmudullah,56025
8498,8499,7.0,0,18,0,2.57,v New Zealand,Dhaka,17 Oct 2010,ODI # 3058,Mahmudullah,56025
8499,8500,9.0,1,38,2,4.22,v Zimbabwe,Dhaka,1 Dec 2010,ODI # 3071,Mahmudullah,56025
8500,8501,7.0,0,49,1,7.00,v India,Dhaka,19 Feb 2011,ODI # 3100,Mahmudullah,56025
8501,8502,5.0,0,30,1,6.00,v England,Chattogram,11 Mar 2011,ODI # 3127,Mahmudullah,56025
8503,8504,10.0,0,46,1,4.60,v South Africa,Dhaka,19 Mar 2011,ODI # 3138,Mahmudullah,56025
8504,8505,4.0,0,15,0,3.75,v Australia,Dhaka,9 Apr 2011,ODI # 3149,Mahmudullah,56025
8505,8506,1.0,0,9,0,9.00,v Australia,Dhaka,11 Apr 2011,ODI # 3150,Mahmudullah,56025
8506,8507,10.0,0,59,0,5.90,v Australia,Dhaka,13 Apr 2011,ODI # 3151,Mahmudullah,56025
8507,8508,4.0,1,19,0,4.75,v Zimbabwe,Harare,12 Aug 2011,ODI # 3176,Mahmudullah,56025
8508,8509,8.0,0,27,1,3.37,v Zimbabwe,Harare,14 Aug 2011,ODI # 3177,Mahmudullah,56025
8509,8510,9.0,1,49,1,5.44,v Zimbabwe,Harare,16 Aug 2011,ODI # 3179,Mahmudullah,56025
8510,8511,9.0,0,36,1,4.00,v Zimbabwe,Bulawayo,19 Aug 2011,ODI # 3181,Mahmudullah,56025
8511,8512,4.0,0,13,3,3.25,v Zimbabwe,Bulawayo,21 Aug 2011,ODI # 3183,Mahmudullah,56025
8514,8515,1.1,0,4,3,3.42,v Pakistan,Chattogram,6 Dec 2011,ODI # 3222,Mahmudullah,56025
8515,8516,4.0,0,19,0,4.75,v Pakistan,Dhaka,11 Mar 2012,ODI # 3258,Mahmudullah,56025
8516,8517,4.0,0,24,0,6.00,v India,Dhaka,16 Mar 2012,ODI # 3261,Mahmudullah,56025
8517,8518,4.0,0,16,0,4.00,v Sri Lanka,Dhaka,20 Mar 2012,ODI # 3265,Mahmudullah,56025
8518,8519,3.0,0,14,1,4.66,v Pakistan,Dhaka,22 Mar 2012,ODI # 3267,Mahmudullah,56025
8519,8520,9.0,0,29,1,3.22,v West Indies,Khulna,30 Nov 2012,ODI # 3309,Mahmudullah,56025
8520,8521,5.0,0,27,1,5.40,v West Indies,Khulna,2 Dec 2012,ODI # 3310,Mahmudullah,56025
8521,8522,9.0,0,43,1,4.77,v West Indies,Dhaka,5 Dec 2012,ODI # 3311,Mahmudullah,56025
8522,8523,10.0,1,46,3,4.60,v West Indies,Dhaka,7 Dec 2012,ODI # 3312,Mahmudullah,56025
8523,8524,10.0,1,38,2,3.80,v West Indies,Dhaka,8 Dec 2012,ODI # 3313,Mahmudullah,56025
8524,8525,1.0,0,8,0,8.00,v Sri Lanka,Hambantota,23 Mar 2013,ODI # 3349,Mahmudullah,56025
8526,8527,10.0,0,50,1,5.00,v Sri Lanka,Pallekele,28 Mar 2013,ODI # 3352,Mahmudullah,56025
8527,8528,2.0,0,12,0,6.00,v Zimbabwe,Bulawayo,3 May 2013,ODI # 3353,Mahmudullah,56025
8528,8529,4.0,0,18,0,4.50,v Zimbabwe,Bulawayo,5 May 2013,ODI # 3354,Mahmudullah,56025
8529,8530,6.0,0,29,1,4.83,v Zimbabwe,Bulawayo,8 May 2013,ODI # 3355,Mahmudullah,56025
8530,8531,4.0,0,27,1,6.75,v New Zealand,Dhaka,29 Oct 2013,ODI # 3423,Mahmudullah,56025
8531,8532,6.0,0,24,0,4.00,v New Zealand,Dhaka,31 Oct 2013,ODI # 3426,Mahmudullah,56025
8532,8533,7.0,0,36,2,5.14,v New Zealand,Fatullah,3 Nov 2013,ODI # 3429,Mahmudullah,56025
8533,8534,4.0,0,26,0,6.50,v Sri Lanka,Dhaka,17 Feb 2014,ODI # 3469,Mahmudullah,56025
8534,8535,3.0,0,11,0,3.66,v Sri Lanka,Dhaka,20 Feb 2014,ODI # 3470,Mahmudullah,56025
8535,8536,10.0,0,38,2,3.80,v Sri Lanka,Dhaka,22 Feb 2014,ODI # 3471,Mahmudullah,56025
8536,8537,7.0,1,47,1,6.71,v Pakistan,Dhaka,4 Mar 2014,ODI # 3482,Mahmudullah,56025
8537,8538,6.0,1,30,1,5.00,v Sri Lanka,Dhaka,6 Mar 2014,ODI # 3485,Mahmudullah,56025
8538,8539,2.5,0,26,0,9.17,v India,Dhaka,15 Jun 2014,ODI # 3497,Mahmudullah,56025
8540,8541,1.0,0,5,0,5.00,v India,Dhaka,19 Jun 2014,ODI # 3499,Mahmudullah,56025
8541,8542,4.0,0,20,1,5.00,v West Indies,St George's,20 Aug 2014,ODI # 3509,Mahmudullah,56025
8542,8543,10.0,0,47,1,4.70,v West Indies,St George's,22 Aug 2014,ODI # 3511,Mahmudullah,56025
8543,8544,10.0,1,48,1,4.80,v West Indies,Basseterre,25 Aug 2014,ODI # 3514,Mahmudullah,56025
8544,8545,10.0,0,40,2,4.00,v Zimbabwe,Chattogram,21 Nov 2014,ODI # 3550,Mahmudullah,56025
8545,8546,2.0,0,12,0,6.00,v Zimbabwe,Chattogram,23 Nov 2014,ODI # 3552,Mahmudullah,56025
8546,8547,5.0,0,29,1,5.80,v Zimbabwe,Dhaka,26 Nov 2014,ODI # 3553,Mahmudullah,56025
8547,8548,4.0,0,31,0,7.75,v Zimbabwe,Dhaka,28 Nov 2014,ODI # 3555,Mahmudullah,56025
8549,8550,8.0,1,31,1,3.87,v Afghanistan,Canberra,18 Feb 2015,ODI # 3605,Mahmudullah,56025
8550,8551,7.0,0,49,0,7.00,v Sri Lanka,Melbourne,26 Feb 2015,ODI # 3615,Mahmudullah,56025
8551,8552,5.0,0,29,0,5.80,v Scotland,Nelson,5 Mar 2015,ODI # 3624,Mahmudullah,56025
8553,8554,3.0,0,22,0,7.33,v New Zealand,Hamilton,13 Mar 2015,ODI # 3634,Mahmudullah,56025
8554,8555,1.0,0,4,0,4.00,v India,Melbourne,19 Mar 2015,ODI # 3641,Mahmudullah,56025
8555,8556,2.0,0,7,0,3.50,v Pakistan,Dhaka,17 Apr 2015,ODI # 3647,Mahmudullah,56025
8556,8557,2.0,0,6,0,3.00,v Pakistan,Dhaka,19 Apr 2015,ODI # 3648,Mahmudullah,56025
8557,8558,2.0,0,9,0,4.50,v Pakistan,Dhaka,22 Apr 2015,ODI # 3649,Mahmudullah,56025
8558,8559,2.0,0,17,0,8.50,v South Africa,Dhaka,10 Jul 2015,ODI # 3663,Mahmudullah,56025
8559,8560,4.0,0,13,1,3.25,v South Africa,Dhaka,12 Jul 2015,ODI # 3666,Mahmudullah,56025
8560,8561,5.0,0,20,1,4.00,v South Africa,Chattogram,15 Jul 2015,ODI # 3668,Mahmudullah,56025
8564,8565,3.0,0,22,0,7.33,v Afghanistan,Dhaka,25 Sep 2016,ODI # 3781,Mahmudullah,56025
8567,8568,3.0,0,24,0,8.00,v England,Dhaka,7 Oct 2016,ODI # 3791,Mahmudullah,56025
8572,8573,1.0,0,6,0,6.00,v New Zealand,Nelson,31 Dec 2016,ODI # 3816,Mahmudullah,56025
8575,8576,1.0,0,5,0,5.00,v Sri Lanka,Colombo (SSC),1 Apr 2017,ODI # 3858,Mahmudullah,56025
8577,8578,1.0,0,8,0,8.00,v New Zealand,Dublin,17 May 2017,ODI # 3868,Mahmudullah,56025
8578,8579,3.0,0,13,0,4.33,v Ireland,Dublin (Malahide),19 May 2017,ODI # 3869,Mahmudullah,56025
8583,8584,1.0,0,10,0,10.00,v India,Birmingham,15 Jun 2017,ODI # 3891,Mahmudullah,56025
8584,8585,2.0,0,11,0,5.50,v South Africa,Kimberley,15 Oct 2017,ODI # 3923,Mahmudullah,56025
8585,8586,2.0,0,16,0,8.00,v South Africa,Paarl,18 Oct 2017,ODI # 3925,Mahmudullah,56025
8586,8587,3.0,0,33,0,11.00,v South Africa,East London,22 Oct 2017,ODI # 3929,Mahmudullah,56025
8591,8592,4.0,0,18,0,4.50,v Sri Lanka,Dhaka,27 Jan 2018,ODI # 3967,Mahmudullah,56025
8594,8595,2.0,0,20,0,10.00,v West Indies,Basseterre,28 Jul 2018,ODI # 4024,Mahmudullah,56025
8596,8597,2.0,0,5,0,2.50,v Afghanistan,Abu Dhabi,20 Sep 2018,ODI # 4041,Mahmudullah,56025
8598,8599,5.0,0,17,1,3.40,v Afghanistan,Abu Dhabi,23 Sep 2018,ODI # 4045,Mahmudullah,56025
8599,8600,10.0,0,38,1,3.80,v Pakistan,Abu Dhabi,26 Sep 2018,ODI # 4047,Mahmudullah,56025
8600,8601,6.0,0,33,1,5.50,v India,Dubai (DSC),28 Sep 2018,ODI # 4048,Mahmudullah,56025
8601,8602,4.0,0,24,1,6.00,v Zimbabwe,Dhaka,21 Oct 2018,ODI # 4057,Mahmudullah,56025
8602,8603,3.0,0,21,1,7.00,v Zimbabwe,Chattogram,24 Oct 2018,ODI # 4060,Mahmudullah,56025
8603,8604,10.0,0,40,0,4.00,v Zimbabwe,Chattogram,26 Oct 2018,ODI # 4061,Mahmudullah,56025
8605,8606,1.4,0,12,0,7.20,v West Indies,Dhaka,11 Dec 2018,ODI # 4072,Mahmudullah,56025
8606,8607,3.0,0,14,0,4.66,v West Indies,Sylhet,14 Dec 2018,ODI # 4073,Mahmudullah,56025
8607,8608,5.0,0,27,1,5.40,v New Zealand,Napier,13 Feb 2019,ODI # 4093,Mahmudullah,56025
8608,8609,3.0,0,25,0,8.33,v New Zealand,Christchurch,16 Feb 2019,ODI # 4094,Mahmudullah,56025
8609,8610,2.0,0,28,0,14.00,v New Zealand,Dunedin,20 Feb 2019,ODI # 4095,Mahmudullah,56025
8869,8870,0.1,0,6,0,36.00,v South Africa,Dhaka,12 Mar 2008,ODI # 2691,Tamim Iqbal,56194
8915,8916,0.5,0,7,0,8.40,v Sri Lanka,Dhaka,8 Jan 2010,ODI # 2940,Tamim Iqbal,56194
9040,9041,10.0,0,39,1,3.90,v Zimbabwe,Harare,6 Aug 2006,ODI # 2398,Shakib Al Hasan ,56143
9041,9042,10.0,1,32,2,3.20,v Kenya,Nairobi (Gym),12 Aug 2006,ODI # 2402,Shakib Al Hasan ,56143
9042,9043,6.3,1,26,1,4.00,v Kenya,Nairobi (Gym),13 Aug 2006,ODI # 2403,Shakib Al Hasan ,56143
9043,9044,8.0,0,28,0,3.50,v Kenya,Nairobi (Gym),15 Aug 2006,ODI # 2404,Shakib Al Hasan ,56143
9044,9045,2.0,0,23,0,11.50,v Sri Lanka,Mohali,7 Oct 2006,ODI # 2423,Shakib Al Hasan ,56143
9045,9046,5.0,0,12,0,2.40,v West Indies,Jaipur,11 Oct 2006,ODI # 2426,Shakib Al Hasan ,56143
9046,9047,10.0,1,18,3,1.80,v Zimbabwe,Jaipur,13 Oct 2006,ODI # 2427,Shakib Al Hasan ,56143
9047,9048,10.0,2,30,2,3.00,v Zimbabwe,Khulna,30 Nov 2006,ODI # 2453,Shakib Al Hasan ,56143
9048,9049,10.0,0,44,2,4.40,v Zimbabwe,Bogra,3 Dec 2006,ODI # 2457,Shakib Al Hasan ,56143
9049,9050,10.0,0,40,0,4.00,v Zimbabwe,Bogra,5 Dec 2006,ODI # 2459,Shakib Al Hasan ,56143
9050,9051,10.0,1,32,2,3.20,v Zimbabwe,Dhaka,8 Dec 2006,ODI # 2461,Shakib Al Hasan ,56143
9051,9052,7.0,0,29,0,4.14,v Zimbabwe,Dhaka,9 Dec 2006,ODI # 2462,Shakib Al Hasan ,56143
9052,9053,10.0,4,13,1,1.30,v Scotland,Chattogram,15 Dec 2006,ODI # 2465,Shakib Al Hasan ,56143
9053,9054,4.0,0,8,1,2.00,v Scotland,Dhaka,17 Dec 2006,ODI # 2467,Shakib Al Hasan ,56143
9054,9055,10.0,0,40,1,4.00,v Zimbabwe,Harare,4 Feb 2007,ODI # 2505,Shakib Al Hasan ,56143
9055,9056,6.0,0,27,1,4.50,v Zimbabwe,Harare,6 Feb 2007,ODI # 2511,Shakib Al Hasan ,56143
9056,9057,10.0,0,29,1,2.90,v Zimbabwe,Harare,9 Feb 2007,ODI # 2516,Shakib Al Hasan ,56143
9057,9058,10.0,0,42,1,4.20,v Zimbabwe,Harare,10 Feb 2007,ODI # 2518,Shakib Al Hasan ,56143
9058,9059,8.0,1,36,1,4.50,v Bermuda,St John's,25 Feb 2007,ODI # 2528,Shakib Al Hasan ,56143
9059,9060,10.0,1,36,2,3.60,v Canada,St John's,28 Feb 2007,ODI # 2530,Shakib Al Hasan ,56143
9060,9061,10.0,0,44,0,4.40,v India,Port of Spain,17 Mar 2007,ODI # 2538,Shakib Al Hasan ,56143
9061,9062,10.0,0,49,1,4.90,v Sri Lanka,Port of Spain,21 Mar 2007,ODI # 2546,Shakib Al Hasan ,56143
9062,9063,3.0,0,12,2,4.00,v Bermuda,Port of Spain,25 Mar 2007,ODI # 2554,Shakib Al Hasan ,56143
9063,9064,0.5,0,14,0,16.80,v Australia,North Sound,31 Mar 2007,ODI # 2559,Shakib Al Hasan ,56143
9064,9065,3.0,0,33,0,11.00,v New Zealand,North Sound,2 Apr 2007,ODI # 2561,Shakib Al Hasan ,56143
9065,9066,10.0,0,49,2,4.90,v South Africa,Providence,7 Apr 2007,ODI # 2564,Shakib Al Hasan ,56143
9066,9067,6.0,0,19,0,3.16,v England,Bridgetown,11 Apr 2007,ODI # 2568,Shakib Al Hasan ,56143
9067,9068,10.0,0,44,1,4.40,v Ireland,Bridgetown,15 Apr 2007,ODI # 2572,Shakib Al Hasan ,56143
9068,9069,8.0,0,38,1,4.75,v West Indies,Bridgetown,19 Apr 2007,ODI # 2576,Shakib Al Hasan ,56143
9069,9070,9.0,0,43,2,4.77,v India,Dhaka,10 May 2007,ODI # 2582,Shakib Al Hasan ,56143
9070,9071,7.0,0,40,0,5.71,v India,Dhaka,12 May 2007,ODI # 2583,Shakib Al Hasan ,56143
9071,9072,8.0,0,50,0,6.25,v Sri Lanka,Colombo (PSS),20 Jul 2007,ODI # 2605,Shakib Al Hasan ,56143
9073,9074,8.0,0,43,1,5.37,v Sri Lanka,Colombo (RPS),25 Jul 2007,ODI # 2607,Shakib Al Hasan ,56143
9074,9075,9.4,0,56,3,5.79,v New Zealand,Auckland,26 Dec 2007,ODI # 2658,Shakib Al Hasan ,56143
9075,9076,10.0,0,55,0,5.50,v New Zealand,Napier,28 Dec 2007,ODI # 2659,Shakib Al Hasan ,56143
9076,9077,1.0,0,16,0,16.00,v New Zealand,Queenstown,31 Dec 2007,ODI # 2660,Shakib Al Hasan ,56143
9077,9078,8.5,0,29,1,3.28,v South Africa,Chattogram,9 Mar 2008,ODI # 2690,Shakib Al Hasan ,56143
9078,9079,8.0,0,28,0,3.50,v South Africa,Dhaka,12 Mar 2008,ODI # 2691,Shakib Al Hasan ,56143
9079,9080,9.2,1,47,0,5.03,v South Africa,Dhaka,14 Mar 2008,ODI # 2692,Shakib Al Hasan ,56143
9080,9081,10.0,1,38,1,3.80,v Ireland,Dhaka,18 Mar 2008,ODI # 2693,Shakib Al Hasan ,56143
9081,9082,7.0,0,16,2,2.28,v Ireland,Dhaka,20 Mar 2008,ODI # 2694,Shakib Al Hasan ,56143
9082,9083,10.0,1,46,2,4.60,v Ireland,Dhaka,22 Mar 2008,ODI # 2695,Shakib Al Hasan ,56143
9083,9084,10.0,0,52,1,5.20,v Pakistan,Lahore,8 Apr 2008,ODI # 2696,Shakib Al Hasan ,56143
9084,9085,5.0,0,29,1,5.80,v Pakistan,Faisalabad,11 Apr 2008,ODI # 2698,Shakib Al Hasan ,56143
9085,9086,10.0,1,50,2,5.00,v Pakistan,Lahore,13 Apr 2008,ODI # 2700,Shakib Al Hasan ,56143
9086,9087,9.0,1,34,1,3.77,v Pakistan,Multan,16 Apr 2008,ODI # 2702,Shakib Al Hasan ,56143
9087,9088,10.0,0,52,0,5.20,v Pakistan,Karachi,19 Apr 2008,ODI # 2703,Shakib Al Hasan ,56143
9088,9089,10.0,0,46,2,4.60,v Australia,Darwin,30 Aug 2008,ODI # 2758,Shakib Al Hasan ,56143
9089,9090,6.4,0,38,2,5.70,v Australia,Darwin,3 Sep 2008,ODI # 2760,Shakib Al Hasan ,56143
9090,9091,10.0,0,25,0,2.50,v Australia,Darwin,6 Sep 2008,ODI # 2762,Shakib Al Hasan ,56143
9091,9092,10.0,0,30,1,3.00,v New Zealand,Dhaka,9 Oct 2008,ODI # 2763,Shakib Al Hasan ,56143
9092,9093,10.0,0,20,2,2.00,v New Zealand,Dhaka,11 Oct 2008,ODI # 2764,Shakib Al Hasan ,56143
9093,9094,10.0,0,41,2,4.10,v New Zealand,Chattogram,14 Oct 2008,ODI # 2765,Shakib Al Hasan ,56143
9094,9095,10.0,0,48,2,4.80,v South Africa,Potchefstroom,7 Nov 2008,ODI # 2771,Shakib Al Hasan ,56143
9095,9096,10.0,0,67,0,6.70,v South Africa,Benoni,9 Nov 2008,ODI # 2772,Shakib Al Hasan ,56143
9096,9097,10.0,3,23,3,2.30,v Zimbabwe,Dhaka,10 Jan 2009,ODI # 2790,Shakib Al Hasan ,56143
9097,9098,6.0,0,24,0,4.00,v Sri Lanka,Dhaka,14 Jan 2009,ODI # 2793,Shakib Al Hasan ,56143
